Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
39.932,-31.56,147.64,-29.4,-27.52,129.06,-15.31,0110-MORITZ-01-125,Salto C
6.592,56.68,-2.8,-21.36,45.18,7.37,1.02,0110-MORITZ-01-125,Salto C
10.248,29.76,-96.12,-13.48,25.99,-81.57,3.48,0110-MORITZ-01-125,Salto C
9.775,-18.8,187.84,39.76,-16.7,196.6,28.1,0110-MORITZ-01-125,Salto C
16.174,-67.4,619.28,-6.4,-61.02,596.61,1.0,0110-MORITZ-01-125,Salto C
14.548,-41.96,503.24,28.28,-37.35,504.48,24.1,0110-MORITZ-01-125,Salto C
27.733,15.92,391.8,-21.36,2.68,391.39,0.41,0110-MORITZ-01-125,Salto C
6.841,-5.16,243.6,5.04,1.62,242.21,6.51,0110-MORITZ-01-125,Salto C
3.16,5.52,159.68,13.88,7.49,165.9,10.12,0110-MORITZ-01-125,Salto C
3.782,-2.0,149.4,-1.72,-1.74,152.28,-1.79,0110-MORITZ-01-125,Salto C
3.817,0.4,170.52,4.96,-0.02,165.84,2.31,0110-MORITZ-01-125,Salto C
3.291,-4.48,155.88,0.92,-2.6,154.98,0.56,0110-MORITZ-01-125,Salto C
2.889,9.24,141.84,10.88,9.49,142.48,8.99,0110-MORITZ-01-125,Salto C
3.388,6.48,137.52,-5.48,6.04,135.04,-4.61,0110-MORITZ-01-125,Salto C
2.745,1.56,104.16,-6.64,1.27,101.9,-5.9,0110-MORITZ-01-125,Salto C
3.012,0.6,39.88,-1.64,-0.29,41.26,1.31,0110-MORITZ-01-125,Salto C
5.027,0.2,-14.76,5.84,-0.96,-14.42,8.14,0110-MORITZ-01-125,Salto C
2.97,-12.84,19.6,28.76,-2.99,24.76,25.77,0110-MORITZ-01-125,Salto C
28.892,21.88,298.6,21.28,23.59,265.01,19.98,0110-MORITZ-01-125,Salto C
97.972,54.24,178.96,-23.84,65.73,212.09,-32.01,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
57.317,85.6,220.24,-23.24,71.1,221.29,-21.67,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
3.675,-54.2,187.96,29.24,-33.37,176.23,6.43,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
12.94,41.76,36.16,-31.32,30.26,46.13,-24.08,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
18.547,2.12,123.96,5.88,7.35,127.99,-1.0,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
26.77,33.96,336.8,-25.52,33.74,337.38,-32.12,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
35.164,85.04,556.96,-40.16,71.37,562.84,-29.68,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
34.014,17.08,593.12,-66.52,19.6,593.05,-50.66,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
42.65,-16.52,687.6,-16.56,8.49,627.56,1.37,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
46.954,21.24,641.04,36.8,23.94,638.81,46.19,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
50.962,60.0,673.6,46.96,58.54,674.91,47.35,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
45.676,41.88,725.32,1.2,49.75,746.56,22.93,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
48.582,96.84,842.08,41.96,94.67,833.37,34.86,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
36.385,54.04,687.68,-15.76,50.97,666.07,-3.15,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
21.287,-18.92,853.08,-456.28,-2.52,434.99,-96.49,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
3.835,20.72,165.92,50.48,16.47,180.46,11.43,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
8.263,-9.52,95.48,-4.4,-6.95,100.96,4.0,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
11.358,7.04,99.36,94.72,9.43,96.89,82.25,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
10.544,92.4,176.36,93.04,84.34,174.67,79.04,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
21.353,-2.76,337.8,-157.88,8.59,308.53,-144.97,20190930-1153-FRANKFURT_1-01-205,Doppelsalto C
106.016,8.88,54.08,40.72,16.07,75.38,27.61,0827-BK2-01-22,Salto C
63.1,48.88,192.08,10.16,45.92,176.28,10.1,0827-BK2-01-22,Salto C
2.57,8.32,-44.08,-8.72,1.51,-25.0,2.15,0827-BK2-01-22,Salto C
9.093,-30.08,-100.08,-45.12,-26.2,-86.73,-43.6,0827-BK2-01-22,Salto C
8.908,-4.8,-56.64,-24.96,-2.26,-28.1,-28.98,0827-BK2-01-22,Salto C
16.007,8.0,475.6,-15.44,12.36,451.11,-21.31,0827-BK2-01-22,Salto C
17.741,14.8,558.4,-28.64,18.16,563.16,-26.79,0827-BK2-01-22,Salto C
15.803,17.36,502.08,-9.36,17.78,495.42,-11.83,0827-BK2-01-22,Salto C
16.321,12.24,431.92,15.76,14.63,410.08,12.2,0827-BK2-01-22,Salto C
3.769,18.48,189.28,-31.92,18.54,185.2,-33.73,0827-BK2-01-22,Salto C
2.63,2.8,122.64,-30.88,0.75,120.4,-32.46,0827-BK2-01-22,Salto C
2.858,-10.32,132.48,-18.32,-9.46,130.51,-22.08,0827-BK2-01-22,Salto C
2.68,-8.48,124.64,-28.4,-9.91,124.07,-26.32,0827-BK2-01-22,Salto C
2.156,-7.04,92.16,-15.92,-7.23,93.89,-16.73,0827-BK2-01-22,Salto C
2.247,-11.12,63.04,-24.96,-11.52,64.53,-24.36,0827-BK2-01-22,Salto C
2.386,-16.16,76.96,-33.2,-17.63,74.13,-27.32,0827-BK2-01-22,Salto C
2.909,-7.92,61.12,1.84,-8.73,67.42,0.97,0827-BK2-01-22,Salto C
3.808,-8.0,101.52,-4.32,-9.33,96.98,-6.59,0827-BK2-01-22,Salto C
5.566,-13.52,106.56,-8.72,-14.2,108.78,-4.14,0827-BK2-01-22,Salto C
29.119,-0.48,239.12,24.16,-2.35,215.55,16.07,0827-BK2-01-22,Salto C
99.444,49.44,54.08,-4.8,37.16,79.15,-9.23,0827-BK2-01-85,Salto B
63.109,22.8,212.72,-46.72,19.89,193.87,-32.91,0827-BK2-01-85,Salto B
6.0,28.88,9.6,60.64,22.93,46.81,52.04,0827-BK2-01-85,Salto B
6.008,-27.84,-64.96,-4.4,-22.66,-59.52,4.42,0827-BK2-01-85,Salto B
13.497,-23.2,-165.28,-39.44,-26.5,-156.6,-28.18,0827-BK2-01-85,Salto B
3.205,-13.28,-74.0,-33.68,-8.78,-45.51,-35.48,0827-BK2-01-85,Salto B
14.815,20.96,367.28,-73.84,17.2,355.9,-58.93,0827-BK2-01-85,Salto B
19.527,10.48,604.56,25.44,8.53,600.21,16.6,0827-BK2-01-85,Salto B
26.395,32.24,553.6,13.04,28.04,553.49,9.61,0827-BK2-01-85,Salto B
20.887,22.24,469.44,17.04,21.62,469.44,9.7,0827-BK2-01-85,Salto B
10.508,26.0,356.32,-26.88,26.96,339.07,-26.57,0827-BK2-01-85,Salto B
1.988,31.68,126.88,-47.6,29.29,138.16,-58.21,0827-BK2-01-85,Salto B
2.878,-8.72,87.6,-36.88,-5.06,92.9,-33.65,0827-BK2-01-85,Salto B
3.421,-2.8,65.52,-12.4,-3.54,67.99,-15.8,0827-BK2-01-85,Salto B
3.479,-12.64,77.76,-20.32,-13.58,76.98,-19.86,0827-BK2-01-85,Salto B
3.667,-21.68,89.44,-17.52,-21.96,89.44,-17.96,0827-BK2-01-85,Salto B
3.921,-36.24,102.8,-6.56,-32.57,102.61,-8.16,0827-BK2-01-85,Salto B
3.895,-22.4,106.32,-5.44,-22.95,98.45,-1.39,0827-BK2-01-85,Salto B
1.951,-13.12,126.08,-6.4,-11.52,128.22,3.34,0827-BK2-01-85,Salto B
26.134,-10.48,233.04,-14.48,-5.31,216.57,-3.24,0827-BK2-01-85,Salto B
75.89,12.64,-36.08,34.88,9.07,-30.14,32.28,0609-1-01-838,Strecksprung
52.374,16.64,-18.8,45.04,15.99,-19.53,43.21,0609-1-01-838,Strecksprung
15.294,11.68,-8.4,32.24,8.32,-12.56,31.85,0609-1-01-838,Strecksprung
2.312,1.76,-4.24,-13.28,-4.2,-5.08,-8.47,0609-1-01-838,Strecksprung
0.272,-32.4,-6.96,-14.8,-29.11,-7.13,-17.53,0609-1-01-838,Strecksprung
0.477,-25.36,-27.04,11.76,-27.3,-21.66,9.72,0609-1-01-838,Strecksprung
0.6,-33.36,-14.16,22.88,-29.62,-16.18,19.64,0609-1-01-838,Strecksprung
0.682,-19.12,-19.12,2.32,-20.22,-18.17,4.38,0609-1-01-838,Strecksprung
0.416,-18.16,-20.96,-2.48,-17.5,-19.66,-2.12,0609-1-01-838,Strecksprung
0.497,-10.72,-15.28,0.24,-10.93,-14.84,1.0,0609-1-01-838,Strecksprung
0.587,-9.04,-10.8,6.72,-8.8,-11.21,7.41,0609-1-01-838,Strecksprung
0.418,-5.12,-2.24,15.28,-4.76,-3.18,14.92,0609-1-01-838,Strecksprung
0.456,2.56,2.56,13.6,2.57,3.17,12.42,0609-1-01-838,Strecksprung
0.545,8.8,7.44,0.88,9.01,8.25,1.61,0609-1-01-838,Strecksprung
0.726,17.92,22.4,-6.8,16.82,21.94,-6.96,0609-1-01-838,Strecksprung
0.678,19.76,36.32,-14.32,19.55,34.49,-14.36,0609-1-01-838,Strecksprung
0.346,20.56,28.16,-27.6,19.51,27.62,-27.68,0609-1-01-838,Strecksprung
0.241,10.8,25.2,-38.96,13.05,18.31,-35.91,0609-1-01-838,Strecksprung
8.066,-1.44,-6.64,-36.0,2.57,-6.28,-39.86,0609-1-01-838,Strecksprung
38.088,11.68,26.8,-13.68,8.34,30.66,-7.39,0609-1-01-838,Strecksprung
90.74,-32.16,0.72,18.92,-22.05,21.32,14.58,20191003-1152-FRANKFURT_1-01-160,Fliffis C
71.791,-42.0,-208.08,21.44,-33.34,-220.35,1.75,20191003-1152-FRANKFURT_1-01-160,Fliffis C
20.063,2.12,-571.64,-13.12,4.77,-562.84,-34.37,20191003-1152-FRANKFURT_1-01-160,Fliffis C
30.817,38.64,-686.92,3.52,38.34,-704.88,-33.72,20191003-1152-FRANKFURT_1-01-160,Fliffis C
45.38,29.76,-769.68,-13.4,33.62,-770.36,-17.0,20191003-1152-FRANKFURT_1-01-160,Fliffis C
50.395,61.16,-724.96,-3.64,57.16,-720.75,-3.24,20191003-1152-FRANKFURT_1-01-160,Fliffis C
61.193,63.52,-651.04,-21.0,61.62,-668.6,-1.7,20191003-1152-FRANKFURT_1-01-160,Fliffis C
64.695,82.76,-810.32,-41.8,94.31,-778.16,-46.83,20191003-1152-FRANKFURT_1-01-160,Fliffis C
61.102,234.12,-726.96,-92.32,224.46,-718.59,-85.37,20191003-1152-FRANKFURT_1-01-160,Fliffis C
41.886,295.56,-510.24,-112.12,277.89,-499.64,-110.62,20191003-1152-FRANKFURT_1-01-160,Fliffis C
26.622,182.12,-204.96,-171.56,183.37,-218.2,-163.93,20191003-1152-FRANKFURT_1-01-160,Fliffis C
26.613,95.0,-97.84,-248.28,86.14,-97.25,-239.69,20191003-1152-FRANKFURT_1-01-160,Fliffis C
13.949,150.52,-20.28,-312.28,131.38,6.43,-289.23,20191003-1152-FRANKFURT_1-01-160,Fliffis C
16.425,241.0,52.8,-221.16,227.59,47.42,-229.62,20191003-1152-FRANKFURT_1-01-160,Fliffis C
15.731,206.88,117.12,-216.36,205.07,111.75,-218.78,20191003-1152-FRANKFURT_1-01-160,Fliffis C
14.781,144.6,168.96,-223.44,142.41,158.66,-218.74,20191003-1152-FRANKFURT_1-01-160,Fliffis C
15.894,57.24,159.08,-186.68,67.54,159.23,-178.65,20191003-1152-FRANKFURT_1-01-160,Fliffis C
14.827,85.36,241.04,-97.24,73.91,230.42,-95.86,20191003-1152-FRANKFURT_1-01-160,Fliffis C
7.904,17.04,340.44,-125.04,13.12,328.44,-114.17,20191003-1152-FRANKFURT_1-01-160,Fliffis C
38.662,-38.96,281.56,-20.16,-39.25,285.33,-63.82,20191003-1152-FRANKFURT_1-01-160,Fliffis C
98.419,-4.76,71.2,5.76,5.61,94.85,2.02,0609-4-01-541,Strecksprung
55.867,39.32,87.4,37.24,32.97,79.25,22.26,0609-4-01-541,Strecksprung
8.989,-28.88,-12.68,-53.4,-24.83,-6.11,-33.85,0609-4-01-541,Strecksprung
3.634,-26.08,-15.88,-35.12,-24.98,-6.79,-28.43,0609-4-01-541,Strecksprung
1.167,-5.04,-22.88,-6.04,-5.48,-15.78,-4.77,0609-4-01-541,Strecksprung
1.237,5.64,-8.68,27.12,5.9,-11.77,24.01,0609-4-01-541,Strecksprung
1.096,3.88,-25.96,26.08,3.48,-28.96,23.74,0609-4-01-541,Strecksprung
1.055,5.36,-29.8,8.08,4.43,-29.75,6.06,0609-4-01-541,Strecksprung
1.477,-2.8,-22.72,6.04,-1.26,-22.33,4.38,0609-4-01-541,Strecksprung
1.8,13.44,-18.2,-11.24,8.75,-21.8,-7.46,0609-4-01-541,Strecksprung
1.818,5.16,-23.56,11.56,6.27,-22.19,7.92,0609-4-01-541,Strecksprung
1.288,17.04,-34.4,13.16,15.31,-26.96,18.91,0609-4-01-541,Strecksprung
2.385,3.08,-14.8,15.0,4.61,-7.49,14.18,0609-4-01-541,Strecksprung
1.248,4.56,12.8,-11.8,7.78,13.62,-8.38,0609-4-01-541,Strecksprung
1.117,10.84,9.56,-13.48,12.48,7.82,-12.36,0609-4-01-541,Strecksprung
1.48,12.52,-19.76,-18.84,11.34,-16.46,-21.23,0609-4-01-541,Strecksprung
1.214,-10.72,-25.96,-1.28,-10.39,-27.17,0.24,0609-4-01-541,Strecksprung
1.742,-16.56,-25.8,45.52,-17.07,-25.2,42.6,0609-4-01-541,Strecksprung
5.379,25.6,-4.44,23.76,13.18,-26.99,24.53,0609-4-01-541,Strecksprung
25.306,-42.84,141.72,-41.4,-33.5,122.11,-36.49,0609-4-01-541,Strecksprung
88.664,37.12,-53.76,34.96,31.07,-51.17,39.6,0827-BK1-01-133,Strecksprung
64.019,5.6,-215.2,40.96,13.1,-202.32,35.6,0827-BK1-01-133,Strecksprung
11.088,13.12,-214.48,-37.36,7.35,-200.19,-36.9,0827-BK1-01-133,Strecksprung
4.114,-13.6,-90.0,-69.84,-16.53,-87.53,-71.71,0827-BK1-01-133,Strecksprung
2.626,-35.76,-60.48,-48.24,-26.8,-61.68,-62.5,0827-BK1-01-133,Strecksprung
1.928,10.4,-65.04,-48.96,7.99,-63.33,-52.7,0827-BK1-01-133,Strecksprung
2.138,19.04,-20.16,-48.96,17.38,-17.91,-48.01,0827-BK1-01-133,Strecksprung
0.92,26.64,33.6,-64.0,23.67,31.92,-60.0,0827-BK1-01-133,Strecksprung
1.578,6.16,45.04,-34.88,3.69,35.34,-29.53,0827-BK1-01-133,Strecksprung
2.264,-35.2,-0.72,46.16,-27.48,5.43,34.84,0827-BK1-01-133,Strecksprung
2.153,11.12,27.76,52.08,4.92,25.21,59.84,0827-BK1-01-133,Strecksprung
0.749,3.36,30.16,80.48,4.48,30.18,84.89,0827-BK1-01-133,Strecksprung
1.424,-8.72,15.92,84.64,-7.14,23.35,79.63,0827-BK1-01-133,Strecksprung
2.001,-7.52,82.88,40.4,-8.13,76.19,41.2,0827-BK1-01-133,Strecksprung
2.212,-7.2,100.24,23.28,-6.04,96.06,21.37,0827-BK1-01-133,Strecksprung
1.55,7.04,88.96,17.68,2.96,88.61,16.91,0827-BK1-01-133,Strecksprung
1.496,-14.64,71.84,25.36,-12.52,71.68,24.58,0827-BK1-01-133,Strecksprung
0.784,-9.28,45.2,8.56,-8.25,50.94,14.74,0827-BK1-01-133,Strecksprung
8.806,8.4,43.52,65.6,8.49,43.64,42.26,0827-BK1-01-133,Strecksprung
41.872,27.76,74.48,31.36,24.09,62.74,24.23,0827-BK1-01-133,Strecksprung
84.07,69.4,245.84,7.64,64.89,219.19,11.7,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
40.713,59.8,266.96,-6.08,60.77,252.31,12.58,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
6.677,52.08,258.36,103.24,70.77,256.04,100.84,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
7.774,186.52,166.44,128.48,173.1,179.11,133.38,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
4.316,203.88,129.96,209.32,200.41,130.69,203.97,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
5.07,167.16,75.04,288.08,171.58,77.97,275.48,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
6.548,178.88,23.56,253.12,180.7,19.88,257.52,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
8.319,222.48,-74.88,300.76,216.32,-81.64,306.7,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
10.641,189.08,-206.28,434.08,184.76,-196.13,438.45,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
14.31,59.32,-236.92,534.6,64.26,-230.71,538.81,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
20.869,-7.76,-142.44,609.92,-10.0,-115.61,595.53,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
18.824,-133.08,160.24,544.88,-121.18,142.76,526.31,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
14.53,-159.64,205.0,332.48,-159.17,203.95,334.67,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
11.705,-135.32,160.2,291.68,-126.81,160.58,275.04,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
14.553,-53.84,76.6,198.44,-47.86,101.28,193.46,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
11.588,0.64,149.96,97.8,-1.33,158.3,97.35,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
9.172,22.44,205.4,58.92,20.09,206.57,60.8,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
5.68,46.36,280.36,103.4,42.2,255.45,97.75,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
4.514,85.12,310.6,55.4,86.77,303.18,51.37,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
21.614,141.12,347.8,-10.88,125.72,350.21,-10.18,20191007-1150-FRANKFURT_2-01-109,Schraubensalto A
82.023,90.6,99.12,54.84,53.67,147.55,28.57,20190930-1247-FRANKFURT_2-01-88,Barani C
82.681,-17.12,-17.12,-34.6,-14.89,-15.27,-14.03,20190930-1247-FRANKFURT_2-01-88,Barani C
20.563,-39.92,-253.2,105.76,-42.91,-229.66,88.77,20190930-1247-FRANKFURT_2-01-88,Barani C
13.228,-54.72,-289.92,50.64,-51.4,-282.55,38.73,20190930-1247-FRANKFURT_2-01-88,Barani C
17.293,-68.04,-424.72,34.64,-67.67,-417.53,22.49,20190930-1247-FRANKFURT_2-01-88,Barani C
19.593,-78.72,-541.52,13.24,-76.69,-511.44,16.45,20190930-1247-FRANKFURT_2-01-88,Barani C
20.589,-66.84,-533.2,27.56,-66.71,-509.53,29.62,20190930-1247-FRANKFURT_2-01-88,Barani C
10.159,-38.36,-328.12,139.68,-40.35,-325.98,135.63,20190930-1247-FRANKFURT_2-01-88,Barani C
7.654,-16.0,-69.8,190.6,-23.91,-76.9,194.83,20190930-1247-FRANKFURT_2-01-88,Barani C
8.769,-37.6,37.72,159.0,-35.82,33.13,169.28,20190930-1247-FRANKFURT_2-01-88,Barani C
13.724,17.16,72.48,219.4,8.4,44.98,208.91,20190930-1247-FRANKFURT_2-01-88,Barani C
6.565,-152.96,110.0,0.92,-112.56,21.41,143.3,20190930-1247-FRANKFURT_2-01-88,Barani C
4.538,-115.12,85.16,124.92,-113.44,8.99,157.21,20190930-1247-FRANKFURT_2-01-88,Barani C
5.977,-114.48,27.52,190.28,-111.18,25.68,189.71,20190930-1247-FRANKFURT_2-01-88,Barani C
5.095,-73.64,56.56,196.56,-74.16,60.32,193.88,20190930-1247-FRANKFURT_2-01-88,Barani C
5.24,-46.52,88.52,165.4,-47.99,87.57,163.48,20190930-1247-FRANKFURT_2-01-88,Barani C
5.65,-37.28,116.48,101.24,-40.91,114.21,106.01,20190930-1247-FRANKFURT_2-01-88,Barani C
5.53,-54.88,104.92,105.6,-50.55,109.49,100.12,20190930-1247-FRANKFURT_2-01-88,Barani C
2.484,-30.08,168.52,42.8,-36.73,178.03,51.21,20190930-1247-FRANKFURT_2-01-88,Barani C
36.621,-22.84,237.72,66.68,-18.92,232.8,58.14,20190930-1247-FRANKFURT_2-01-88,Barani C
112.507,-7.28,250.72,-81.36,-5.01,255.13,-91.9,0110-JANEIKE-01-23,Halb ein Triffis C
31.422,-110.64,448.8,-175.84,-102.9,401.95,-180.13,0110-JANEIKE-01-23,Halb ein Triffis C
4.52,-190.0,152.48,-258.72,-202.81,182.58,-266.69,0110-JANEIKE-01-23,Halb ein Triffis C
20.551,-315.52,40.32,-382.56,-333.84,11.11,-355.38,0110-JANEIKE-01-23,Halb ein Triffis C
31.908,-599.68,-333.28,-131.52,-581.69,-323.51,-103.11,0110-JANEIKE-01-23,Halb ein Triffis C
56.783,-576.64,-507.76,240.0,-587.13,-517.44,206.71,0110-JANEIKE-01-23,Halb ein Triffis C
68.278,-504.4,-655.36,186.48,-512.78,-654.01,190.49,0110-JANEIKE-01-23,Halb ein Triffis C
74.016,-460.32,-744.24,187.92,-460.94,-737.58,183.63,0110-JANEIKE-01-23,Halb ein Triffis C
74.962,-420.72,-788.0,115.04,-420.81,-782.01,121.74,0110-JANEIKE-01-23,Halb ein Triffis C
77.994,-363.28,-814.48,97.36,-362.38,-818.41,92.93,0110-JANEIKE-01-23,Halb ein Triffis C
78.655,-313.28,-866.24,9.04,-309.58,-865.22,13.16,0110-JANEIKE-01-23,Halb ein Triffis C
77.418,-200.8,-897.76,-105.28,-196.05,-877.35,-101.79,0110-JANEIKE-01-23,Halb ein Triffis C
40.806,3.84,-504.56,-175.44,-2.31,-497.74,-191.07,0110-JANEIKE-01-23,Halb ein Triffis C
27.425,92.32,-178.0,-349.2,104.51,-173.94,-366.79,0110-JANEIKE-01-23,Halb ein Triffis C
24.229,266.16,-49.12,-381.2,246.73,-69.8,-404.01,0110-JANEIKE-01-23,Halb ein Triffis C
21.163,189.6,28.72,-414.0,204.7,22.13,-406.73,0110-JANEIKE-01-23,Halb ein Triffis C
20.054,91.36,61.2,-357.28,101.48,63.32,-348.42,0110-JANEIKE-01-23,Halb ein Triffis C
14.995,23.76,193.44,-153.52,22.24,185.93,-162.98,0110-JANEIKE-01-23,Halb ein Triffis C
19.209,10.32,378.32,-76.48,5.36,356.6,-76.91,0110-JANEIKE-01-23,Halb ein Triffis C
20.106,76.4,374.16,-120.48,19.11,384.05,-98.93,0110-JANEIKE-01-23,Halb ein Triffis C
104.527,22.56,129.4,49.0,20.79,192.74,65.9,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
58.274,1.08,250.2,73.84,4.51,241.4,63.07,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
3.146,-36.36,175.36,81.64,-16.18,188.15,77.57,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
8.489,104.88,238.0,137.44,114.29,206.29,147.28,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
2.52,130.8,144.44,197.36,126.46,134.34,189.21,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
5.676,144.44,116.48,241.28,152.1,102.34,226.77,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
4.921,194.8,36.28,224.24,198.8,39.36,226.44,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
5.45,227.04,-18.2,282.8,225.14,-18.72,279.35,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
7.825,215.2,-88.48,330.56,213.33,-88.06,331.58,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
10.081,109.96,-144.56,366.36,110.34,-142.41,369.15,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
11.885,-12.76,-170.32,388.4,-6.67,-168.99,395.1,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
13.671,15.72,-191.6,485.04,16.2,-164.2,480.5,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
14.491,44.28,68.52,488.04,39.7,60.79,476.51,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
9.403,-10.08,109.4,312.48,-6.45,128.37,312.37,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
7.837,-14.8,195.76,161.56,-14.77,199.35,162.54,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
7.646,-1.6,270.64,74.48,-2.3,267.59,75.77,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
8.593,-5.92,241.68,37.88,-6.49,253.18,41.76,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
7.694,-31.72,188.0,55.72,-35.86,219.9,57.32,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
2.611,-37.56,251.16,8.64,-34.61,267.33,12.26,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
26.74,106.16,339.52,-48.16,54.84,354.08,-18.42,20190930-1247-FRANKFURT_2-01-268,Schraubensalto
70.433,16.88,143.6,-13.36,16.52,162.48,3.1,0609-1-01-247,Strecksprung
62.668,8.56,171.44,1.76,2.63,170.86,8.64,0609-1-01-247,Strecksprung
20.138,-4.8,86.0,-20.32,-3.74,87.84,-22.32,0609-1-01-247,Strecksprung
1.044,3.68,14.08,-42.32,1.92,22.53,-29.47,0609-1-01-247,Strecksprung
1.226,-15.28,-43.04,10.0,-18.13,-25.74,8.06,0609-1-01-247,Strecksprung
0.855,-24.32,11.92,2.16,-22.25,5.33,1.17,0609-1-01-247,Strecksprung
1.284,-14.08,-25.76,-12.24,-12.39,-20.72,-8.04,0609-1-01-247,Strecksprung
0.44,1.92,-28.88,0.08,0.55,-29.04,-0.48,0609-1-01-247,Strecksprung
0.754,6.72,-37.36,4.48,4.23,-38.32,4.05,0609-1-01-247,Strecksprung
0.372,-6.56,-41.04,13.52,-5.72,-42.43,13.15,0609-1-01-247,Strecksprung
0.3,-0.88,-45.76,3.92,-1.55,-43.65,4.79,0609-1-01-247,Strecksprung
0.211,-2.8,-37.6,13.2,-3.5,-35.19,10.76,0609-1-01-247,Strecksprung
0.248,-8.72,-26.88,15.6,-8.09,-25.73,14.11,0609-1-01-247,Strecksprung
0.55,-6.24,-32.72,24.56,-6.55,-35.2,22.06,0609-1-01-247,Strecksprung
0.408,-1.36,-42.32,10.64,-2.68,-43.99,10.61,0609-1-01-247,Strecksprung
0.609,-3.76,-32.16,-4.16,-3.62,-35.3,-0.53,0609-1-01-247,Strecksprung
0.564,5.28,-30.96,-19.68,4.57,-30.25,-14.8,0609-1-01-247,Strecksprung
1.014,6.8,-30.48,-5.84,8.68,-32.91,-8.11,0609-1-01-247,Strecksprung
4.063,28.48,-14.56,29.92,24.58,-26.74,14.9,0609-1-01-247,Strecksprung
32.145,9.68,88.96,-14.24,10.14,74.5,2.58,0609-1-01-247,Strecksprung
92.471,-11.72,53.6,13.08,-12.93,52.11,9.33,0609-4-01-610,Barani C
62.925,-11.08,-89.76,18.96,-5.95,-96.75,16.71,0609-4-01-610,Barani C
5.358,-23.92,-290.04,107.68,-9.93,-280.86,75.36,0609-4-01-610,Barani C
5.968,-26.0,-416.4,-27.68,-11.16,-334.94,27.41,0609-4-01-610,Barani C
15.052,-16.16,-403.68,78.6,-13.08,-399.69,74.33,0609-4-01-610,Barani C
17.767,-24.36,-462.56,113.36,-21.29,-457.53,107.94,0609-4-01-610,Barani C
18.392,-22.68,-449.96,121.84,-19.37,-441.22,121.54,0609-4-01-610,Barani C
