Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
24.511,-222.96,-123.12,408.48,-219.26,-118.33,404.58,0609-4-01-70,Fliffis B
14.437,-53.4,272.28,106.04,-53.76,275.12,103.75,0609-4-01-70,Fliffis B
96.532,50.4,148.32,-4.64,37.88,149.91,6.06,0609-1-01-580,Salto C
13.776,2.4,348.88,5.44,0.54,339.54,-16.26,0609-1-01-580,Salto C
2.761,44.64,200.0,10.64,42.92,206.78,6.89,0609-1-01-580,Salto C
3.57,12.96,82.88,-27.28,15.14,83.5,-28.3,0609-1-01-580,Salto C
102.312,-2.04,55.64,-99.12,-2.88,72.85,-73.16,20191008-1207-FRANKFURT_2-01-301,Strecksprung
1.841,-15.56,64.4,2.76,-6.25,52.41,-1.63,20191008-1207-FRANKFURT_2-01-301,Strecksprung
1.003,-18.44,-57.28,-16.2,-15.52,-60.07,-9.21,20191008-1207-FRANKFURT_2-01-301,Strecksprung
1.216,7.44,-40.6,-4.84,6.47,-39.26,-7.43,20191008-1207-FRANKFURT_2-01-301,Strecksprung
108.106,-75.44,-76.96,34.48,-40.84,-12.15,-9.02,0609-1-01-139,Von Bauch in Stand
1.814,-7.6,32.48,-76.64,1.09,28.21,-81.01,0609-1-01-139,Von Bauch in Stand
2.16,-8.56,-10.72,22.88,-9.32,-13.55,30.74,0609-1-01-139,Von Bauch in Stand
2.379,14.64,56.4,-24.56,15.97,56.25,-25.36,0609-1-01-139,Von Bauch in Stand
119.618,5.6,83.92,-36.48,-3.72,63.21,-29.32,0115-JANEIKE-01-13,Triffis B
56.381,-223.52,-678.16,92.88,-221.23,-675.12,99.48,0115-JANEIKE-01-13,Triffis B
54.196,-290.32,-802.88,-118.48,-286.83,-805.83,-116.26,0115-JANEIKE-01-13,Triffis B
22.979,169.12,60.48,-453.36,161.85,60.06,-426.24,0115-JANEIKE-01-13,Triffis B
93.43,28.64,173.4,62.48,26.59,178.05,70.43,0609-4-01-146,Schraubensalto C
8.04,257.48,83.32,328.36,252.15,70.32,317.19,0609-4-01-146,Schraubensalto C
14.569,-101.04,32.88,404.08,-96.06,29.51,396.83,0609-4-01-146,Schraubensalto C
6.42,-0.84,142.76,90.24,1.49,141.46,92.39,0609-4-01-146,Schraubensalto C
95.232,-50.32,218.64,-35.44,-45.07,229.87,-34.08,20191008-1157-FRANKFURT_1-01-138,Salto A
7.88,-0.76,141.52,12.08,-1.37,137.15,9.26,20191008-1157-FRANKFURT_1-01-138,Salto A
6.157,2.04,101.48,-22.36,-0.76,110.85,-18.01,20191008-1157-FRANKFURT_1-01-138,Salto A
9.533,-13.28,263.04,-3.08,-10.63,259.22,-6.93,20191008-1157-FRANKFURT_1-01-138,Salto A
73.117,17.4,165.96,-9.68,2.98,163.29,-10.4,20191007-1159-FRANKFURT_1-01-299,Strecksprung
0.735,3.92,-31.4,18.48,4.02,-26.06,23.45,20191007-1159-FRANKFURT_1-01-299,Strecksprung
1.363,17.04,-72.56,3.04,14.9,-77.32,6.22,20191007-1159-FRANKFURT_1-01-299,Strecksprung
1.383,-13.48,-41.76,12.56,-12.41,-37.87,11.31,20191007-1159-FRANKFURT_1-01-299,Strecksprung
89.494,-1.92,155.8,0.72,-6.46,206.91,-11.07,0609-4-01-278,Fliffis C
58.852,17.68,-647.24,74.16,11.55,-658.04,63.34,0609-4-01-278,Fliffis C
16.195,-146.96,-213.48,346.56,-143.26,-185.51,341.6,0609-4-01-278,Fliffis C
10.377,-55.4,224.84,152.52,-52.79,223.71,153.5,0609-4-01-278,Fliffis C
98.214,37.12,171.84,-29.12,29.0,194.57,-7.69,20190930-1153-FRANKFURT_1-01-183,Schraubensalto
2.699,147.48,51.12,215.56,143.82,48.94,214.57,20190930-1153-FRANKFURT_1-01-183,Schraubensalto
10.235,-69.8,-234.28,280.08,-69.08,-227.36,284.36,20190930-1153-FRANKFURT_1-01-183,Schraubensalto
6.051,-39.92,134.44,221.96,-38.48,134.12,216.08,20190930-1153-FRANKFURT_1-01-183,Schraubensalto
103.22,-16.84,136.68,-3.72,-8.84,145.22,-14.63,20190930-1153-FRANKFURT_1-01-138,Strecksprung
1.299,10.36,27.36,15.76,8.14,31.69,22.16,20190930-1153-FRANKFURT_1-01-138,Strecksprung
1.43,-4.88,-55.04,-25.52,-0.36,-61.04,-17.66,20190930-1153-FRANKFURT_1-01-138,Strecksprung
0.742,0.08,-1.92,3.04,-0.61,-4.25,3.86,20190930-1153-FRANKFURT_1-01-138,Strecksprung
74.88,-53.68,194.8,54.4,9.36,109.51,47.46,20191007-1524-FRANKFURT_1-01-6,Strecksprung
1.499,-8.24,8.04,-60.12,-4.3,4.13,-51.69,20191007-1524-FRANKFURT_1-01-6,Strecksprung
1.029,25.6,-32.44,8.48,20.55,-35.41,3.84,20191007-1524-FRANKFURT_1-01-6,Strecksprung
1.606,7.28,-45.08,22.92,9.07,-44.38,23.19,20191007-1524-FRANKFURT_1-01-6,Strecksprung
108.932,-30.16,1.84,-14.56,-8.29,9.02,-31.28,0609-1-01-234,Von Bauch in Stand
1.11,7.04,37.6,3.52,7.63,32.35,5.02,0609-1-01-234,Von Bauch in Stand
1.968,0.32,-70.48,19.44,3.0,-67.4,14.64,0609-1-01-234,Von Bauch in Stand
0.992,-4.8,93.12,6.4,-2.85,90.07,3.05,0609-1-01-234,Von Bauch in Stand
87.134,43.68,127.16,-20.8,34.45,125.69,-13.94,20191007-1159-FRANKFURT_1-01-195,Strecksprung
0.494,7.44,20.96,4.0,2.92,14.23,3.39,20191007-1159-FRANKFURT_1-01-195,Strecksprung
0.655,-11.36,-80.4,19.32,-11.06,-78.75,21.29,20191007-1159-FRANKFURT_1-01-195,Strecksprung
0.679,-10.8,-26.36,1.72,-11.01,-29.04,-1.68,20191007-1159-FRANKFURT_1-01-195,Strecksprung
82.436,8.08,238.72,-21.16,29.94,211.74,-36.44,20191007-1150-FRANKFURT_2-01-47,Strecksprung
0.98,15.64,55.48,-2.44,12.85,50.55,0.63,20191007-1150-FRANKFURT_2-01-47,Strecksprung
0.287,-3.48,-35.72,5.08,-3.01,-35.29,6.69,20191007-1150-FRANKFURT_2-01-47,Strecksprung
1.117,-5.84,-37.84,-2.8,-5.81,-41.17,2.8,20191007-1150-FRANKFURT_2-01-47,Strecksprung
108.576,-26.56,71.2,-28.72,-17.78,92.17,-41.0,0827-BK1-01-19,Salto C
14.444,-41.12,557.36,-6.08,-36.13,526.75,4.89,0827-BK1-01-19,Salto C
2.86,11.12,162.48,20.32,15.34,162.54,15.54,0827-BK1-01-19,Salto C
2.511,20.64,100.08,-12.56,19.57,99.86,-10.48,0827-BK1-01-19,Salto C
77.381,-1.2,52.72,82.4,-1.55,62.9,50.15,0609-1-01-708,Strecksprung
0.998,-4.56,1.12,25.52,-1.19,-3.71,22.15,0609-1-01-708,Strecksprung
1.387,-29.92,27.44,-26.8,-24.31,18.73,-16.99,0609-1-01-708,Strecksprung
0.606,-2.32,-32.72,-9.12,-1.68,-32.32,-11.54,0609-1-01-708,Strecksprung
104.799,23.52,154.0,12.64,29.66,147.51,12.08,0609-1-01-65,Salto C
18.045,8.88,490.56,-49.44,0.7,488.87,-45.19,0609-1-01-65,Salto C
0.775,29.28,170.16,-3.36,27.1,168.86,-0.59,0609-1-01-65,Salto C
1.941,30.88,96.0,-19.6,21.72,98.37,-17.75,0609-1-01-65,Salto C
107.924,9.72,105.8,5.32,8.19,108.57,10.67,20190930-1616-FRANKFURT_1-01-180,Salto C
12.652,-32.76,399.92,-30.04,-26.36,357.84,-33.41,20190930-1616-FRANKFURT_1-01-180,Salto C
3.176,-36.88,136.2,0.48,-32.6,145.06,-17.95,20190930-1616-FRANKFURT_1-01-180,Salto C
3.75,0.8,99.44,6.0,-0.84,99.43,7.42,20190930-1616-FRANKFURT_1-01-180,Salto C
100.521,-47.08,100.72,5.48,-18.84,104.01,3.46,20191008-1157-FRANKFURT_1-01-354,Salto B
5.493,-12.8,175.68,58.24,-3.58,99.32,32.62,20191008-1157-FRANKFURT_1-01-354,Salto B
11.386,-29.84,486.84,-37.48,-12.21,406.42,-41.74,20191008-1157-FRANKFURT_1-01-354,Salto B
5.649,17.48,107.96,-6.48,15.49,109.05,-3.17,20191008-1157-FRANKFURT_1-01-354,Salto B
100.892,-14.96,59.8,-9.6,-7.7,63.2,-10.25,0609-4-01-524,Barani C
14.234,-24.0,-423.8,118.08,-14.14,-411.38,114.21,0609-4-01-524,Barani C
9.23,-47.48,-12.12,285.44,-51.56,-18.09,288.43,0609-4-01-524,Barani C
4.933,12.28,134.04,108.28,11.31,132.54,110.34,0609-4-01-524,Barani C
83.849,-6.24,66.32,42.64,-0.21,67.12,24.9,20191007-1150-FRANKFURT_2-01-186,Strecksprung
2.13,-6.04,49.4,-49.4,-1.72,50.01,-32.61,20191007-1150-FRANKFURT_2-01-186,Strecksprung
0.868,-3.28,-45.4,7.32,-1.96,-45.93,7.84,20191007-1150-FRANKFURT_2-01-186,Strecksprung
0.673,15.12,-34.12,-5.4,15.24,-38.28,-3.14,20191007-1150-FRANKFURT_2-01-186,Strecksprung
114.808,-8.36,80.4,-13.96,-9.41,93.11,-16.56,0115-MORITZ-03-143,Salto C
16.634,-49.4,611.4,49.0,-39.12,588.44,48.22,0115-MORITZ-03-143,Salto C
3.219,10.92,151.92,7.64,12.09,152.47,7.61,0115-MORITZ-03-143,Salto C
1.808,16.92,97.8,8.56,12.52,93.4,7.2,0115-MORITZ-03-143,Salto C
105.128,6.76,-154.16,-157.92,44.78,-111.26,-84.78,20191008-1207-FRANKFURT_2-01-340,Fliffis C
53.194,-24.16,-513.28,198.24,-26.45,-543.16,162.28,20191008-1207-FRANKFURT_2-01-340,Fliffis C
45.552,-231.32,-457.04,297.0,-236.32,-448.62,307.93,20191008-1207-FRANKFURT_2-01-340,Fliffis C
15.31,-45.08,218.92,255.56,-49.75,211.25,279.25,20191008-1207-FRANKFURT_2-01-340,Fliffis C
78.406,3.2,68.16,-54.32,1.96,95.77,-40.84,0609-1-01-760,Strecksprung
1.058,-33.68,-20.4,30.08,-33.37,-20.8,30.97,0609-1-01-760,Strecksprung
0.589,-39.12,-5.92,-2.8,-38.44,-8.47,-2.56,0609-1-01-760,Strecksprung
0.434,34.8,-4.32,-41.12,33.62,-5.99,-38.77,0609-1-01-760,Strecksprung
89.537,-60.8,181.24,-25.4,-36.49,228.8,-45.51,20191008-1157-FRANKFURT_1-01-180,Salto A
7.279,3.84,196.64,-4.2,-2.46,193.01,1.54,20191008-1157-FRANKFURT_1-01-180,Salto A
6.637,34.88,205.72,19.48,31.44,204.02,17.48,20191008-1157-FRANKFURT_1-01-180,Salto A
7.74,29.84,165.04,1.24,27.44,163.96,-7.55,20191008-1157-FRANKFURT_1-01-180,Salto A
101.352,89.2,83.84,-59.76,98.15,110.05,-4.8,0115-JANEIKE-01-116,Salto B
3.423,-9.92,8.08,-1.76,-12.56,31.37,-6.61,0115-JANEIKE-01-116,Salto B
8.417,91.36,316.72,-61.6,81.93,316.16,-52.1,0115-JANEIKE-01-116,Salto B
3.911,6.0,120.08,-9.76,5.71,116.49,-10.24,0115-JANEIKE-01-116,Salto B
102.539,-4.96,-109.16,13.88,4.0,-70.51,-2.48,20191008-1157-FRANKFURT_1-01-368,Barani A
7.065,-61.52,-110.48,151.72,-61.43,-109.18,147.0,20191008-1157-FRANKFURT_1-01-368,Barani A
9.591,-119.8,31.84,321.12,-118.25,31.0,316.48,20191008-1157-FRANKFURT_1-01-368,Barani A
9.355,-17.6,230.72,23.0,-16.58,227.04,18.22,20191008-1157-FRANKFURT_1-01-368,Barani A
97.519,21.2,130.56,28.48,13.29,149.09,18.9,20190930-1153-FRANKFURT_1-01-134,Strecksprung
0.909,17.6,-7.2,13.44,12.43,-4.61,12.8,20190930-1153-FRANKFURT_1-01-134,Strecksprung
0.632,-12.44,-25.72,16.24,-12.52,-23.33,15.18,20190930-1153-FRANKFURT_1-01-134,Strecksprung
1.149,-26.0,-52.48,-4.32,-24.32,-56.03,-6.43,20190930-1153-FRANKFURT_1-01-134,Strecksprung
79.766,11.52,109.2,11.44,7.21,107.08,15.5,0609-1-01-641,Bauchsprung
0.4,2.24,-33.2,-12.56,1.98,-33.29,-17.98,0609-1-01-641,Bauchsprung
1.883,5.12,-117.68,32.88,3.2,-118.58,38.66,0609-1-01-641,Bauchsprung
1.615,16.64,-36.0,7.12,14.86,-32.0,6.83,0609-1-01-641,Bauchsprung
111.29,-27.64,142.08,-75.08,-4.7,220.05,-107.31,0110-MORITZ-01-143,Voll- ein- voll- aus C
29.562,-367.24,-336.72,-639.72,-345.23,-341.04,-664.65,0110-MORITZ-01-143,Voll- ein- voll- aus C
23.882,-662.32,-82.04,-65.8,-647.86,-72.87,-70.25,0110-MORITZ-01-143,Voll- ein- voll- aus C
22.88,-8.48,202.64,-520.04,-11.95,203.49,-518.43,0110-MORITZ-01-143,Voll- ein- voll- aus C
92.222,-2.28,107.96,-34.04,-0.85,115.05,-26.59,20191007-1159-FRANKFURT_1-01-163,Strecksprung
2.289,-12.28,3.96,-3.84,-6.18,6.77,-8.58,20191007-1159-FRANKFURT_1-01-163,Strecksprung
1.138,-5.32,-23.04,40.64,-3.28,-26.18,36.58,20191007-1159-FRANKFURT_1-01-163,Strecksprung
1.809,7.4,-43.08,4.36,6.6,-36.4,0.78,20191007-1159-FRANKFURT_1-01-163,Strecksprung
118.787,12.8,18.88,-5.4,21.64,15.14,-0.5,0609-4-01-393,Fliffis B
42.326,26.48,-548.88,-6.0,37.78,-566.47,12.51,0609-4-01-393,Fliffis B
17.503,-145.8,-205.56,276.44,-153.83,-199.65,282.06,0609-4-01-393,Fliffis B
13.568,-82.36,222.32,168.32,-80.11,219.81,174.45,0609-4-01-393,Fliffis B
114.189,-28.16,96.88,-2.16,-19.43,106.49,-17.34,0110-MORITZ-01-156,Salto C
13.954,-35.88,593.76,42.2,-35.31,570.38,30.93,0110-MORITZ-01-156,Salto C
3.46,8.12,163.2,16.04,8.26,162.28,15.21,0110-MORITZ-01-156,Salto C
2.567,10.84,93.76,3.2,9.32,91.75,1.99,0110-MORITZ-01-156,Salto C
108.728,-27.24,429.6,-67.88,55.86,175.48,-24.06,20191008-1207-FRANKFURT_2-01-145,Salto C
8.257,-40.28,287.08,-70.56,-39.18,279.28,-44.92,20191008-1207-FRANKFURT_2-01-145,Salto C
2.606,28.24,154.64,-14.88,26.4,179.22,-32.3,20191008-1207-FRANKFURT_2-01-145,Salto C
4.67,-13.04,115.96,-31.04,-8.24,113.51,-27.13,20191008-1207-FRANKFURT_2-01-145,Salto C
84.252,4.52,-92.92,-77.76,-6.31,-62.19,-22.54,20191007-1159-FRANKFURT_1-01-126,Barani B
8.417,-2.6,-405.4,36.52,-5.26,-377.94,44.48,20191007-1159-FRANKFURT_1-01-126,Barani B
9.81,-0.8,8.6,349.16,8.33,7.42,362.16,20191007-1159-FRANKFURT_1-01-126,Barani B
7.524,20.56,141.56,42.52,15.68,175.14,40.68,20191007-1159-FRANKFURT_1-01-126,Barani B
99.79,-1.84,67.08,53.72,0.37,64.94,46.77,0609-4-01-526,Barani C
13.52,-31.04,-400.0,79.4,-29.46,-392.01,84.09,0609-4-01-526,Barani C
8.052,-95.92,3.48,244.4,-91.5,-4.14,247.14,0609-4-01-526,Barani C
4.852,-11.0,106.64,119.08,-13.95,107.25,119.53,0609-4-01-526,Barani C
81.138,87.52,172.92,37.88,75.64,227.22,29.56,20191007-1150-FRANKFURT_2-01-170,Salto A
6.114,-11.92,200.64,22.48,-5.32,204.76,6.56,20191007-1150-FRANKFURT_2-01-170,Salto A
7.667,15.72,168.04,16.2,12.16,168.62,13.74,20191007-1150-FRANKFURT_2-01-170,Salto A
10.271,-11.04,260.92,-21.04,-5.86,245.5,-28.65,20191007-1150-FRANKFURT_2-01-170,Salto A
107.205,15.88,-122.64,-37.92,11.6,-138.1,9.99,20191008-1157-FRANKFURT_1-01-177,Fliffis C
55.763,79.2,-638.48,-34.68,81.68,-644.82,-49.55,20191008-1157-FRANKFURT_1-01-177,Fliffis C
24.128,-20.84,-237.64,277.44,-37.97,-215.11,324.67,20191008-1157-FRANKFURT_1-01-177,Fliffis C
12.956,-75.12,229.36,65.44,-70.8,224.44,71.04,20191008-1157-FRANKFURT_1-01-177,Fliffis C
84.159,-44.8,68.64,19.68,-27.1,48.7,-8.82,0609-1-01-794,Von Bauch in Stand
1.457,30.56,16.0,35.12,28.13,14.46,23.57,0609-1-01-794,Von Bauch in Stand
0.991,-49.36,16.4,11.12,-47.71,10.79,8.13,0609-1-01-794,Von Bauch in Stand
2.396,-15.2,37.12,86.16,-12.64,42.64,83.99,0609-1-01-794,Von Bauch in Stand
88.297,90.64,31.04,-223.6,79.59,185.21,-169.75,0115-JANEIKE-01-138,Voll- ein- voll- aus C
57.746,-487.68,-360.0,-924.72,-440.6,-314.74,-951.88,0115-JANEIKE-01-138,Voll- ein- voll- aus C
53.96,-553.36,-550.96,83.68,-562.65,-529.15,72.68,0115-JANEIKE-01-138,Voll- ein- voll- aus C
32.849,-126.8,181.68,-678.08,-114.4,119.19,-653.28,0115-JANEIKE-01-138,Voll- ein- voll- aus C
106.402,-14.16,100.2,-95.48,-15.79,106.8,-37.01,0115-MORITZ-03-26,Salto C
7.257,6.92,166.52,-33.28,9.33,168.3,-35.08,0115-MORITZ-03-26,Salto C
8.155,-14.4,248.6,-13.72,-12.15,249.47,-12.13,0115-MORITZ-03-26,Salto C
7.151,5.0,258.92,2.92,3.33,258.33,3.32,0115-MORITZ-03-26,Salto C
84.697,41.68,67.6,-4.88,21.9,63.14,-1.32,0609-1-01-859,Bauchsprung
0.592,-0.8,-29.84,2.8,-0.83,-34.76,1.05,0609-1-01-859,Bauchsprung
2.717,-19.04,-84.64,-16.72,-17.1,-94.33,-12.37,0609-1-01-859,Bauchsprung
1.715,0.48,-24.08,-9.44,9.85,-25.5,-9.32,0609-1-01-859,Bauchsprung
82.652,18.44,22.0,-12.28,13.53,35.55,-1.1,0609-4-01-462,Salto C
5.313,-2.08,133.4,-12.28,-3.89,140.04,-12.14,0609-4-01-462,Salto C
7.065,1.0,249.36,8.8,1.33,247.8,8.97,0609-4-01-462,Salto C
5.336,12.24,179.6,14.12,13.04,179.54,15.2,0609-4-01-462,Salto C
72.585,67.96,60.96,-35.04,57.09,81.74,0.19,20190930-1616-FRANKFURT_1-01-148,Fliffis C
29.815,54.44,-507.08,21.12,53.26,-537.19,-2.6,20190930-1616-FRANKFURT_1-01-148,Fliffis C
28.126,-52.56,-480.0,166.28,-49.28,-480.09,162.55,20190930-1616-FRANKFURT_1-01-148,Fliffis C
12.259,-39.28,182.48,201.76,-40.87,184.99,203.26,20190930-1616-FRANKFURT_1-01-148,Fliffis C
84.061,8.72,34.32,21.36,4.06,36.26,24.42,0609-1-01-750,Strecksprung
0.192,-0.56,9.68,5.04,1.12,5.78,2.05,0609-1-01-750,Strecksprung
0.637,-1.76,0.8,14.56,0.18,-3.34,14.88,0609-1-01-750,Strecksprung
0.292,1.84,-19.12,-7.12,0.87,-18.86,-6.1,0609-1-01-750,Strecksprung
98.088,56.8,56.88,27.76,39.27,66.97,27.46,0827-BK2-01-75,Salto B
6.896,31.68,-28.72,-12.56,23.84,-16.15,-15.05,0827-BK2-01-75,Salto B
5.294,12.08,205.44,50.24,1.64,213.05,48.39,0827-BK2-01-75,Salto B
3.093,-0.16,115.84,19.28,-0.64,112.74,12.04,0827-BK2-01-75,Salto B
81.977,-21.0,602.0,-416.84,47.15,454.48,-199.74,20191007-1524-FRANKFURT_1-01-267,Salto B
12.097,-35.8,-187.32,-37.56,-19.07,-152.85,3.9,20191007-1524-FRANKFURT_1-01-267,Salto B
31.617,65.96,605.72,-9.88,63.2,586.53,-21.01,20191007-1524-FRANKFURT_1-01-267,Salto B
4.977,-12.16,98.24,22.92,-10.42,101.56,26.2,20191007-1524-FRANKFURT_1-01-267,Salto B
102.36,5.52,138.64,64.24,6.7,152.29,60.21,0609-4-01-114,Schraubensalto C
6.056,149.0,104.68,259.28,152.21,92.98,266.2,0609-4-01-114,Schraubensalto C
15.269,-106.68,-78.48,430.12,-102.77,-80.81,427.57,0609-4-01-114,Schraubensalto C
6.23,-31.4,147.04,117.88,-32.99,146.84,122.2,0609-4-01-114,Schraubensalto C
107.492,18.32,82.88,-39.84,11.72,107.33,-34.6,0827-BK1-01-82,Strecksprung
0.881,18.8,-35.36,-8.96,14.22,-37.98,-5.43,0827-BK1-01-82,Strecksprung
0.419,-6.56,-16.96,-12.4,-6.9,-15.53,-12.77,0827-BK1-01-82,Strecksprung
0.482,0.24,-23.92,-20.0,-1.24,-23.03,-17.82,0827-BK1-01-82,Strecksprung
89.265,38.6,85.12,-8.52,80.8,169.77,-22.53,20190930-1247-FRANKFURT_2-01-293,Barani C
16.841,-61.44,-493.44,48.28,-66.08,-478.14,46.88,20190930-1247-FRANKFURT_2-01-293,Barani C
12.342,72.56,51.72,224.28,50.41,33.77,183.59,20190930-1247-FRANKFURT_2-01-293,Barani C
5.375,-32.8,100.24,163.24,-34.28,96.57,159.12,20190930-1247-FRANKFURT_2-01-293,Barani C
91.172,15.36,-157.0,-27.28,-5.36,-53.34,3.73,20191007-1534-FRANKFURT_2-01-32,Barani A
8.532,-42.84,-95.16,110.52,-43.81,-94.94,116.46,20191007-1534-FRANKFURT_2-01-32,Barani A
9.676,-184.8,31.28,232.12,-182.19,30.73,234.8,20191007-1534-FRANKFURT_2-01-32,Barani A
9.483,2.04,225.04,50.8,0.72,226.07,51.55,20191007-1534-FRANKFURT_2-01-32,Barani A
107.826,46.64,108.6,51.76,44.73,94.57,38.21,20190930-1616-FRANKFURT_1-01-115,Fliffis C
51.03,-1.56,-622.48,13.12,8.73,-629.84,-0.1,20190930-1616-FRANKFURT_1-01-115,Fliffis C
19.93,-115.28,-179.08,134.8,-104.37,-206.58,137.25,20190930-1616-FRANKFURT_1-01-115,Fliffis C
12.863,-113.52,152.2,276.96,-112.56,151.45,278.31,20190930-1616-FRANKFURT_1-01-115,Fliffis C
112.132,7.2,229.8,-60.24,3.44,263.14,-59.77,0115-MORITZ-03-164,Voll- ein- voll- aus B
44.224,-329.92,-287.0,-1004.32,-326.95,-230.97,-982.04,0115-MORITZ-03-164,Voll- ein- voll- aus B
39.749,-148.32,-624.24,-344.4,-152.92,-625.59,-321.84,0115-MORITZ-03-164,Voll- ein- voll- aus B
20.786,208.12,223.32,-201.76,207.79,213.0,-193.21,0115-MORITZ-03-164,Voll- ein- voll- aus B
98.253,110.16,-126.16,-62.44,101.41,147.63,-115.21,20191008-1207-FRANKFURT_2-01-364,Salto A
9.193,3.16,160.08,-33.64,1.66,147.3,-48.5,20191008-1207-FRANKFURT_2-01-364,Salto A
7.936,20.88,218.04,-68.4,23.64,213.96,-60.23,20191008-1207-FRANKFURT_2-01-364,Salto A
9.1,10.72,164.44,-20.16,11.96,168.07,-22.52,20191008-1207-FRANKFURT_2-01-364,Salto A
103.338,-2.52,152.32,-2.6,-4.5,165.28,8.52,0609-4-01-376,Salto C
9.639,-18.76,519.12,-15.52,-14.08,488.84,-3.22,0609-4-01-376,Salto C
4.012,-8.44,145.2,-3.56,-5.91,145.75,-3.74,0609-4-01-376,Salto C
3.069,0.76,102.04,-6.08,1.6,103.04,-5.17,0609-4-01-376,Salto C
94.85,-15.76,144.24,61.8,-9.86,154.36,53.05,0609-4-01-186,Schraubensalto C
6.645,230.84,105.44,237.64,228.18,100.33,255.0,0609-4-01-186,Schraubensalto C
14.322,-88.8,59.08,422.28,-85.79,55.21,413.2,0609-4-01-186,Schraubensalto C
6.563,-0.48,151.32,73.08,-0.9,153.68,75.23,0609-4-01-186,Schraubensalto C
106.105,12.68,-193.52,23.76,12.78,-169.21,-0.61,20191007-1159-FRANKFURT_1-01-448,Fliffis C
54.116,1.2,-627.64,-49.68,0.52,-635.9,2.89,20191007-1159-FRANKFURT_1-01-448,Fliffis C
33.811,-103.68,-402.24,300.28,-119.81,-402.03,302.45,20191007-1159-FRANKFURT_1-01-448,Fliffis C
14.151,-0.48,220.52,92.48,-3.94,203.88,121.3,20191007-1159-FRANKFURT_1-01-448,Fliffis C
109.196,17.08,73.0,49.0,2.46,67.32,19.61,0110-MORITZ-01-113,Voll- ein- halb- aus B
30.568,-576.72,98.2,-768.76,-551.65,52.75,-788.56,0110-MORITZ-01-113,Voll- ein- halb- aus B
40.31,-366.96,-694.16,-56.72,-365.44,-692.78,-57.51,0110-MORITZ-01-113,Voll- ein- halb- aus B
12.927,-93.6,128.12,-359.36,-101.79,116.94,-354.19,0110-MORITZ-01-113,Voll- ein- halb- aus B
84.52,44.76,312.08,-69.76,57.8,253.69,-14.62,0110-MORITZ-01-142,Voll- ein- halb- aus B
32.726,-551.68,-77.08,-732.2,-511.49,-54.38,-733.63,0110-MORITZ-01-142,Voll- ein- halb- aus B
43.369,-326.12,-695.12,-125.36,-320.09,-703.39,-134.78,0110-MORITZ-01-142,Voll- ein- halb- aus B
15.51,104.8,88.16,-269.6,96.12,136.94,-276.85,0110-MORITZ-01-142,Voll- ein- halb- aus B
105.227,19.16,29.16,51.68,23.79,39.76,59.74,20191008-1207-FRANKFURT_2-01-215,Barani A
8.019,-28.72,-72.68,94.4,-39.63,-80.28,86.72,20191008-1207-FRANKFURT_2-01-215,Barani A
10.408,-216.08,0.16,232.96,-215.39,-13.37,232.01,20191008-1207-FRANKFURT_2-01-215,Barani A
8.315,-46.32,170.72,114.76,-47.61,165.3,114.71,20191008-1207-FRANKFURT_2-01-215,Barani A
88.818,18.96,78.0,-30.56,16.51,77.64,-12.96,20191007-1524-FRANKFURT_1-01-237,Strecksprung
4.367,-14.76,-189.84,66.12,-14.51,-198.28,70.26,20191007-1524-FRANKFURT_1-01-237,Strecksprung
5.854,-16.56,49.52,-38.72,-18.84,51.18,-29.47,20191007-1524-FRANKFURT_1-01-237,Strecksprung
2.25,-13.24,103.72,14.44,-12.98,105.85,11.63,20191007-1524-FRANKFURT_1-01-237,Strecksprung
98.688,29.12,211.76,-23.4,18.07,230.61,-18.17,20191008-1157-FRANKFURT_1-01-388,Salto A
7.468,-13.44,192.48,-16.2,-20.73,185.25,-7.72,20191008-1157-FRANKFURT_1-01-388,Salto A
6.584,-0.52,189.48,0.84,0.09,187.88,4.7,20191008-1157-FRANKFURT_1-01-388,Salto A
6.243,-7.2,200.16,-0.68,-9.15,191.86,-1.8,20191008-1157-FRANKFURT_1-01-388,Salto A
86.741,-78.08,142.68,185.24,-28.93,-116.48,-8.9,20191001-1202-FRANKFURT_2-01-29,Salto A
10.766,-35.2,-60.2,-61.2,-33.4,-105.32,-13.11,20191001-1202-FRANKFURT_2-01-29,Salto A
9.003,-25.48,-264.52,7.76,-27.2,-263.82,11.75,20191001-1202-FRANKFURT_2-01-29,Salto A
8.735,-44.24,-174.4,-13.8,-45.91,-174.3,-12.31,20191001-1202-FRANKFURT_2-01-29,Salto A
77.042,-50.44,-104.16,105.92,-0.27,-68.82,2.29,20191001-1202-FRANKFURT_2-01-154,Salto A
8.547,-29.48,-115.8,14.04,-37.59,-134.58,-21.83,20191001-1202-FRANKFURT_2-01-154,Salto A
8.53,-2.0,-259.52,-16.56,-4.03,-250.74,-11.19,20191001-1202-FRANKFURT_2-01-154,Salto A
9.087,-13.16,-163.52,-7.68,-14.97,-165.09,-4.51,20191001-1202-FRANKFURT_2-01-154,Salto A
109.684,40.44,174.72,-16.24,30.22,193.56,-16.24,0110-MORITZ-01-96,Doppelsalto B
13.205,-30.0,262.08,-15.68,-30.32,265.99,-10.41,0110-MORITZ-01-96,Doppelsalto B
