SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil
0827-BK2-01-96,Salto A,-1.176,342.29,-27.78,29.472,342.29,34.452,26.258,35.772,5.845,-0.452,17.316,13.582,133.395,-5.675,26.258,35.772,5.845,-0.452,17.316,13.582,133.395,-5.675,26.258,35.772,5.845,-0.452,17.316,13.582,133.395,-5.675,26.258,35.772,5.845,-0.452,17.316,13.582,133.395,-5.675
0827-BK2-01-98,Salto A,3.547,338.743,-17.421,25.742,338.826,30.517,26.493,36.618,4.434,-0.643,17.309,15.162,125.185,-5.133,26.493,36.618,4.434,-0.643,17.309,15.162,125.185,-5.133,26.493,36.618,4.434,-0.643,17.309,15.162,125.185,-5.133,26.493,36.618,4.434,-0.643,17.309,15.162,125.185,-5.133
0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79,25.158,35.268,5.17,-0.377,15.945,14.449,132.306,-10.87,25.158,35.268,5.17,-0.377,15.945,14.449,132.306,-10.87,25.158,35.268,5.17,-0.377,15.945,14.449,132.306,-10.87,25.158,35.268,5.17,-0.377,15.945,14.449,132.306,-10.87
0827-BK2-01-102,Salto A,0.058,340.308,-30.237,28.613,340.308,42.335,26.269,36.442,4.731,0.152,16.336,16.395,125.576,-12.456,26.269,36.442,4.731,0.152,16.336,16.395,125.576,-12.456,26.269,36.442,4.731,0.152,16.336,16.395,125.576,-12.456,26.269,36.442,4.731,0.152,16.336,16.395,125.576,-12.456
0827-BK2-01-104,Salto A,16.43,339.597,-17.278,34.053,341.278,35.951,26.514,36.567,4.585,-0.504,16.701,13.939,122.482,-7.036,26.514,36.567,4.585,-0.504,16.701,13.939,122.482,-7.036,26.514,36.567,4.585,-0.504,16.701,13.939,122.482,-7.036,26.514,36.567,4.585,-0.504,16.701,13.939,122.482,-7.036
0827-BK2-01-106,Salto A,23.768,341.904,-7.172,28.498,341.917,26.31,24.952,35.281,4.813,-0.729,16.35,14.631,130.837,-3.219,24.952,35.281,4.813,-0.729,16.35,14.631,130.837,-3.219,24.952,35.281,4.813,-0.729,16.35,14.631,130.837,-3.219,24.952,35.281,4.813,-0.729,16.35,14.631,130.837,-3.219
0827-BK2-01-108,Salto A,10.288,337.301,-20.731,18.048,337.301,29.913,25.877,36.099,4.78,-0.114,17.173,5.085,127.246,-3.312,25.877,36.099,4.78,-0.114,17.173,5.085,127.246,-3.312,25.877,36.099,4.78,-0.114,17.173,5.085,127.246,-3.312,25.877,36.099,4.78,-0.114,17.173,5.085,127.246,-3.312
0827-BK2-01-110,Salto A,12.999,337.925,-23.964,25.816,337.925,33.291,24.727,35.348,5.742,-0.666,15.668,15.48,142.393,-7.449,24.727,35.348,5.742,-0.666,15.668,15.48,142.393,-7.449,24.727,35.348,5.742,-0.666,15.668,15.48,142.393,-7.449,24.727,35.348,5.742,-0.666,15.668,15.48,142.393,-7.449
0827-BK2-01-112,Salto A,12.392,336.655,-34.215,22.742,337.437,39.317,26.338,36.287,4.501,-0.396,15.851,13.052,122.348,-23.043,26.338,36.287,4.501,-0.396,15.851,13.052,122.348,-23.043,26.338,36.287,4.501,-0.396,15.851,13.052,122.348,-23.043,26.338,36.287,4.501,-0.396,15.851,13.052,122.348,-23.043
0827-BK2-01-114,Salto A,22.652,333.513,-24.524,30.287,334.576,40.109,26.338,36.356,4.7,-0.483,16.74,20.219,131.159,-16.999,26.338,36.356,4.7,-0.483,16.74,20.219,131.159,-16.999,26.338,36.356,4.7,-0.483,16.74,20.219,131.159,-16.999,26.338,36.356,4.7,-0.483,16.74,20.219,131.159,-16.999
0827-BK2-01-116,Salto A,11.973,338.202,-19.356,27.683,338.255,28.509,24.504,34.83,5.866,-0.265,16.207,9.583,129.099,-8.547,24.504,34.83,5.866,-0.265,16.207,9.583,129.099,-8.547,24.504,34.83,5.866,-0.265,16.207,9.583,129.099,-8.547,24.504,34.83,5.866,-0.265,16.207,9.583,129.099,-8.547
0827-BK2-01-118,Salto A,11.57,327.751,-23.68,24.258,328.299,33.813,25.97,36.452,3.724,-0.116,17.277,14.862,120.805,-7.91,25.97,36.452,3.724,-0.116,17.277,14.862,120.805,-7.91,25.97,36.452,3.724,-0.116,17.277,14.862,120.805,-7.91,25.97,36.452,3.724,-0.116,17.277,14.862,120.805,-7.91
0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657,25.322,35.55,4.754,0.022,16.853,11.44,115.446,-10.402,25.322,35.55,4.754,0.022,16.853,11.44,115.446,-10.402,25.322,35.55,4.754,0.022,16.853,11.44,115.446,-10.402,25.322,35.55,4.754,0.022,16.853,11.44,115.446,-10.402
0827-BK2-01-122,Salto A,5.16,332.612,-30.349,29.181,332.612,40.992,24.256,34.662,4.693,-0.24,17.162,9.024,120.232,-16.086,24.256,34.662,4.693,-0.24,17.162,9.024,120.232,-16.086,24.256,34.662,4.693,-0.24,17.162,9.024,120.232,-16.086,24.256,34.662,4.693,-0.24,17.162,9.024,120.232,-16.086
0827-BK2-01-124,Salto A,-2.36,325.933,-35.838,44.724,327.795,48.768,26.838,36.893,3.521,-1.181,18.387,24.351,117.014,-12.32,26.838,36.893,3.521,-1.181,18.387,24.351,117.014,-12.32,26.838,36.893,3.521,-1.181,18.387,24.351,117.014,-12.32,26.838,36.893,3.521,-1.181,18.387,24.351,117.014,-12.32
0827-BK2-02-7,Salto C,1.177,341.086,-67.262,30.426,364.412,82.818,27.398,36.771,1.518,1.58,16.39,10.416,66.739,-36.476,27.398,36.771,1.518,1.58,16.39,10.416,66.739,-36.476,27.398,36.771,1.518,1.58,16.39,10.416,66.739,-36.476,27.398,36.771,1.518,1.58,16.39,10.416,66.739,-36.476
0827-BK2-02-10,Salto C,29.583,333.595,-48.186,37.681,355.847,60.102,27.803,37.049,2.192,1.363,16.145,6.905,58.542,-32.609,27.803,37.049,2.192,1.363,16.145,6.905,58.542,-32.609,27.803,37.049,2.192,1.363,16.145,6.905,58.542,-32.609,27.803,37.049,2.192,1.363,16.145,6.905,58.542,-32.609
0827-BK2-02-13,Salto C,2.322,333.411,-59.321,30.229,362.546,61.824,26.309,36.34,-0.213,1.253,16.206,8.681,48.426,-25.761,26.309,36.34,-0.213,1.253,16.206,8.681,48.426,-25.761,26.309,36.34,-0.213,1.253,16.206,8.681,48.426,-25.761,26.309,36.34,-0.213,1.253,16.206,8.681,48.426,-25.761
0827-BK2-02-16,Salto C,11.979,342.696,-56.066,34.346,367.116,61.722,26.97,36.614,1.074,0.902,15.492,6.183,60.388,-34.157,26.97,36.614,1.074,0.902,15.492,6.183,60.388,-34.157,26.97,36.614,1.074,0.902,15.492,6.183,60.388,-34.157,26.97,36.614,1.074,0.902,15.492,6.183,60.388,-34.157
0827-BK2-02-19,Salto C,29.276,344.536,-46.807,42.159,364.33,52.15,27.414,36.984,2.207,0.874,15.438,7.788,77.279,-19.866,27.414,36.984,2.207,0.874,15.438,7.788,77.279,-19.866,27.414,36.984,2.207,0.874,15.438,7.788,77.279,-19.866,27.414,36.984,2.207,0.874,15.438,7.788,77.279,-19.866
0827-BK2-02-22,Salto C,4.079,341.868,-51.268,30.802,361.52,60.863,27.785,37.433,3.022,1.435,16.372,0.511,44.927,-31.293,27.785,37.433,3.022,1.435,16.372,0.511,44.927,-31.293,27.785,37.433,3.022,1.435,16.372,0.511,44.927,-31.293,27.785,37.433,3.022,1.435,16.372,0.511,44.927,-31.293
0827-BK2-02-25,Salto C,18.02,337.653,-48.517,36.502,358.913,71.256,27.193,37.166,2.046,0.733,15.547,6.469,60.259,-37.229,27.193,37.166,2.046,0.733,15.547,6.469,60.259,-37.229,27.193,37.166,2.046,0.733,15.547,6.469,60.259,-37.229,27.193,37.166,2.046,0.733,15.547,6.469,60.259,-37.229
0827-BK2-02-28,Salto C,14.765,337.783,-51.68,31.182,356.983,58.297,27.17,36.93,2.265,1.157,15.263,13.364,60.546,-21.755,27.17,36.93,2.265,1.157,15.263,13.364,60.546,-21.755,27.17,36.93,2.265,1.157,15.263,13.364,60.546,-21.755,27.17,36.93,2.265,1.157,15.263,13.364,60.546,-21.755
0827-BK2-02-32,Salto C,13.63,344.391,-56.696,35.649,368.048,66.367,26.786,36.358,1.946,0.687,15.54,9.859,56.741,-32.175,26.786,36.358,1.946,0.687,15.54,9.859,56.741,-32.175,26.786,36.358,1.946,0.687,15.54,9.859,56.741,-32.175,26.786,36.358,1.946,0.687,15.54,9.859,56.741,-32.175
0827-BK2-02-35,Salto C,23.237,338.523,-59.407,31.349,356.185,61.815,26.713,36.239,2.243,0.749,15.486,13.534,57.879,-41.333,26.713,36.239,2.243,0.749,15.486,13.534,57.879,-41.333,26.713,36.239,2.243,0.749,15.486,13.534,57.879,-41.333,26.713,36.239,2.243,0.749,15.486,13.534,57.879,-41.333
0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162,27.386,37.307,2.895,0.654,15.728,8.726,43.103,-43.323,27.386,37.307,2.895,0.654,15.728,8.726,43.103,-43.323,27.386,37.307,2.895,0.654,15.728,8.726,43.103,-43.323,27.386,37.307,2.895,0.654,15.728,8.726,43.103,-43.323
0827-BK2-02-41,Salto C,-5.404,337.04,-65.716,30.61,358.129,75.731,26.74,36.644,2.598,1.622,16.155,-1.608,50.21,-46.944,26.74,36.644,2.598,1.622,16.155,-1.608,50.21,-46.944,26.74,36.644,2.598,1.622,16.155,-1.608,50.21,-46.944,26.74,36.644,2.598,1.622,16.155,-1.608,50.21,-46.944
0827-BK2-02-44,Salto C,5.943,336.961,-65.655,27.501,360.043,73.96,27.008,36.735,1.809,1.177,15.83,3.861,61.798,-38.264,27.008,36.735,1.809,1.177,15.83,3.861,61.798,-38.264,27.008,36.735,1.809,1.177,15.83,3.861,61.798,-38.264,27.008,36.735,1.809,1.177,15.83,3.861,61.798,-38.264
0827-BK2-02-47,Salto C,16.657,334.903,-51.456,32.906,359.013,55.011,26.66,36.253,2.568,1.012,16.332,1.641,47.08,-32.466,26.66,36.253,2.568,1.012,16.332,1.641,47.08,-32.466,26.66,36.253,2.568,1.012,16.332,1.641,47.08,-32.466,26.66,36.253,2.568,1.012,16.332,1.641,47.08,-32.466
0827-BK2-02-52,Salto B,21.876,340.334,-53.405,39.0,383.482,58.202,26.871,36.642,-0.607,1.132,17.619,1.232,30.986,-30.786,26.871,36.642,-0.607,1.132,17.619,1.232,30.986,-30.786,26.871,36.642,-0.607,1.132,17.619,1.232,30.986,-30.786,26.871,36.642,-0.607,1.132,17.619,1.232,30.986,-30.786
0827-BK2-02-55,Salto B,14.972,345.606,-42.643,38.025,387.574,57.567,26.464,36.636,0.725,1.56,17.64,-2.722,25.074,-30.344,26.464,36.636,0.725,1.56,17.64,-2.722,25.074,-30.344,26.464,36.636,0.725,1.56,17.64,-2.722,25.074,-30.344,26.464,36.636,0.725,1.56,17.64,-2.722,25.074,-30.344
0827-BK2-02-57,Salto B,24.07,338.224,-56.355,42.408,373.597,69.66,25.934,36.475,1.228,0.174,17.392,4.441,22.567,-41.82,25.934,36.475,1.228,0.174,17.392,4.441,22.567,-41.82,25.934,36.475,1.228,0.174,17.392,4.441,22.567,-41.82,25.934,36.475,1.228,0.174,17.392,4.441,22.567,-41.82
0827-BK2-02-59,Salto B,22.882,336.65,-51.965,37.122,380.925,58.391,26.586,37.077,2.031,0.814,18.243,0.373,3.468,-21.779,26.586,37.077,2.031,0.814,18.243,0.373,3.468,-21.779,26.586,37.077,2.031,0.814,18.243,0.373,3.468,-21.779,26.586,37.077,2.031,0.814,18.243,0.373,3.468,-21.779
0827-BK2-02-61,Salto B,0.864,337.82,-51.244,40.482,381.32,61.098,25.956,36.628,0.718,1.51,17.75,3.876,10.46,-28.723,25.956,36.628,0.718,1.51,17.75,3.876,10.46,-28.723,25.956,36.628,0.718,1.51,17.75,3.876,10.46,-28.723,25.956,36.628,0.718,1.51,17.75,3.876,10.46,-28.723
0827-BK2-02-63,Salto B,35.198,334.915,-55.738,49.233,371.449,66.032,25.239,35.919,-0.008,0.672,16.705,-0.877,37.568,-38.468,25.239,35.919,-0.008,0.672,16.705,-0.877,37.568,-38.468,25.239,35.919,-0.008,0.672,16.705,-0.877,37.568,-38.468,25.239,35.919,-0.008,0.672,16.705,-0.877,37.568,-38.468
0827-BK2-02-65,Salto B,-8.601,340.752,-59.602,35.933,387.662,67.419,26.752,37.053,1.998,0.883,18.481,-0.151,-6.975,-35.035,26.752,37.053,1.998,0.883,18.481,-0.151,-6.975,-35.035,26.752,37.053,1.998,0.883,18.481,-0.151,-6.975,-35.035,26.752,37.053,1.998,0.883,18.481,-0.151,-6.975,-35.035
0827-BK2-02-67,Salto B,37.823,335.652,-63.287,53.011,369.842,75.534,26.549,36.804,0.109,0.719,17.825,1.232,32.608,-32.931,26.549,36.804,0.109,0.719,17.825,1.232,32.608,-32.931,26.549,36.804,0.109,0.719,17.825,1.232,32.608,-32.931,26.549,36.804,0.109,0.719,17.825,1.232,32.608,-32.931
0827-BK2-02-69,Salto B,17.528,338.517,-50.843,48.137,389.923,73.27,26.808,36.989,0.709,1.533,18.479,7.27,4.303,-25.068,26.808,36.989,0.709,1.533,18.479,7.27,4.303,-25.068,26.808,36.989,0.709,1.533,18.479,7.27,4.303,-25.068,26.808,36.989,0.709,1.533,18.479,7.27,4.303,-25.068
0827-BK2-02-71,Salto B,18.019,339.648,-34.034,37.425,377.266,58.531,26.469,36.253,0.819,1.307,18.629,4.048,19.154,-16.885,26.469,36.253,0.819,1.307,18.629,4.048,19.154,-16.885,26.469,36.253,0.819,1.307,18.629,4.048,19.154,-16.885,26.469,36.253,0.819,1.307,18.629,4.048,19.154,-16.885
0827-BK2-02-73,Salto B,12.761,338.05,-54.949,38.897,363.508,72.528,25.407,35.839,2.079,0.939,17.907,2.411,23.665,-37.522,25.407,35.839,2.079,0.939,17.907,2.411,23.665,-37.522,25.407,35.839,2.079,0.939,17.907,2.411,23.665,-37.522,25.407,35.839,2.079,0.939,17.907,2.411,23.665,-37.522
0827-BK2-02-75,Salto B,28.031,333.817,-53.353,48.964,373.058,69.265,26.014,35.346,-0.893,1.2,18.054,4.872,41.286,-36.137,26.014,35.346,-0.893,1.2,18.054,4.872,41.286,-36.137,26.014,35.346,-0.893,1.2,18.054,4.872,41.286,-36.137,26.014,35.346,-0.893,1.2,18.054,4.872,41.286,-36.137
0827-BK2-02-77,Salto B,22.212,337.045,-48.61,37.42,375.187,56.842,25.529,35.75,0.427,0.367,17.358,4.817,13.65,-40.91,25.529,35.75,0.427,0.367,17.358,4.817,13.65,-40.91,25.529,35.75,0.427,0.367,17.358,4.817,13.65,-40.91,25.529,35.75,0.427,0.367,17.358,4.817,13.65,-40.91
0827-BK2-02-79,Salto B,17.595,341.27,-50.748,38.942,368.408,61.714,25.231,35.321,0.887,1.02,17.729,3.031,32.837,-23.61,25.231,35.321,0.887,1.02,17.729,3.031,32.837,-23.61,25.231,35.321,0.887,1.02,17.729,3.031,32.837,-23.61,25.231,35.321,0.887,1.02,17.729,3.031,32.837,-23.61
0827-BK2-02-81,Salto B,4.226,323.02,-47.481,32.883,354.624,59.296,26.234,35.978,0.624,1.581,18.597,-2.752,21.529,-31.225,26.234,35.978,0.624,1.581,18.597,-2.752,21.529,-31.225,26.234,35.978,0.624,1.581,18.597,-2.752,21.529,-31.225,26.234,35.978,0.624,1.581,18.597,-2.752,21.529,-31.225
0827-BK2-02-123,Salto A,10.248,342.504,-49.619,27.841,342.724,57.931,24.052,34.274,2.834,0.147,16.614,8.972,169.243,-35.562,24.052,34.274,2.834,0.147,16.614,8.972,169.243,-35.562,24.052,34.274,2.834,0.147,16.614,8.972,169.243,-35.562,24.052,34.274,2.834,0.147,16.614,8.972,169.243,-35.562
0827-BK2-02-125,Salto A,0.412,337.179,-51.971,25.733,337.179,61.593,24.552,34.609,3.006,1.077,17.02,8.577,147.299,-35.459,24.552,34.609,3.006,1.077,17.02,8.577,147.299,-35.459,24.552,34.609,3.006,1.077,17.02,8.577,147.299,-35.459,24.552,34.609,3.006,1.077,17.02,8.577,147.299,-35.459
0827-BK2-02-127,Salto A,21.789,334.947,-40.372,25.321,334.947,43.164,23.53,34.205,2.945,0.772,17.202,5.664,176.185,-32.113,23.53,34.205,2.945,0.772,17.202,5.664,176.185,-32.113,23.53,34.205,2.945,0.772,17.202,5.664,176.185,-32.113,23.53,34.205,2.945,0.772,17.202,5.664,176.185,-32.113
0827-BK2-02-129,Salto A,6.507,330.798,-52.652,25.511,330.798,58.723,23.267,34.268,3.379,1.259,16.319,7.697,177.317,-53.954,23.267,34.268,3.379,1.259,16.319,7.697,177.317,-53.954,23.267,34.268,3.379,1.259,16.319,7.697,177.317,-53.954,23.267,34.268,3.379,1.259,16.319,7.697,177.317,-53.954
0827-BK2-02-131,Salto A,1.142,334.809,-69.822,33.642,334.809,78.062,24.337,34.921,3.489,1.393,16.711,9.936,171.054,-63.139,24.337,34.921,3.489,1.393,16.711,9.936,171.054,-63.139,24.337,34.921,3.489,1.393,16.711,9.936,171.054,-63.139,24.337,34.921,3.489,1.393,16.711,9.936,171.054,-63.139
0827-BK2-02-133,Salto A,13.813,337.604,-50.287,21.703,337.604,53.529,23.693,33.857,3.206,0.699,16.901,10.068,170.553,-41.944,23.693,33.857,3.206,0.699,16.901,10.068,170.553,-41.944,23.693,33.857,3.206,0.699,16.901,10.068,170.553,-41.944,23.693,33.857,3.206,0.699,16.901,10.068,170.553,-41.944
0827-BK2-02-135,Salto A,12.625,331.633,-54.109,23.145,331.633,58.355,24.157,34.748,2.021,1.62,17.941,15.272,195.431,-54.955,24.157,34.748,2.021,1.62,17.941,15.272,195.431,-54.955,24.157,34.748,2.021,1.62,17.941,15.272,195.431,-54.955,24.157,34.748,2.021,1.62,17.941,15.272,195.431,-54.955
0827-BK2-02-137,Salto A,16.781,337.069,-50.266,26.154,337.069,51.496,23.099,33.117,2.892,0.39,17.628,17.409,176.424,-42.077,23.099,33.117,2.892,0.39,17.628,17.409,176.424,-42.077,23.099,33.117,2.892,0.39,17.628,17.409,176.424,-42.077,23.099,33.117,2.892,0.39,17.628,17.409,176.424,-42.077
0827-BK2-02-139,Salto A,17.422,338.584,-52.9,28.385,338.584,60.122,23.988,33.892,2.521,0.947,17.694,21.034,181.942,-54.006,23.988,33.892,2.521,0.947,17.694,21.034,181.942,-54.006,23.988,33.892,2.521,0.947,17.694,21.034,181.942,-54.006,23.988,33.892,2.521,0.947,17.694,21.034,181.942,-54.006
0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837,23.604,33.988,3.666,1.076,17.085,7.865,184.322,-49.198,23.604,33.988,3.666,1.076,17.085,7.865,184.322,-49.198,23.604,33.988,3.666,1.076,17.085,7.865,184.322,-49.198,23.604,33.988,3.666,1.076,17.085,7.865,184.322,-49.198
0827-BK2-02-143,Salto A,20.783,331.978,-51.352,31.017,331.978,54.43,24.304,34.389,1.792,1.941,17.521,6.424,159.387,-43.338,24.304,34.389,1.792,1.941,17.521,6.424,159.387,-43.338,24.304,34.389,1.792,1.941,17.521,6.424,159.387,-43.338,24.304,34.389,1.792,1.941,17.521,6.424,159.387,-43.338
0827-BK2-02-145,Salto A,6.382,334.488,-54.323,26.915,334.488,57.428,22.726,33.529,4.859,1.287,16.572,-0.376,175.364,-48.354,22.726,33.529,4.859,1.287,16.572,-0.376,175.364,-48.354,22.726,33.529,4.859,1.287,16.572,-0.376,175.364,-48.354,22.726,33.529,4.859,1.287,16.572,-0.376,175.364,-48.354
0827-BK2-02-147,Salto A,17.214,328.435,-39.139,23.453,328.435,44.154,24.137,34.825,2.798,1.094,17.545,10.062,176.298,-27.856,24.137,34.825,2.798,1.094,17.545,10.062,176.298,-27.856,24.137,34.825,2.798,1.094,17.545,10.062,176.298,-27.856,24.137,34.825,2.798,1.094,17.545,10.062,176.298,-27.856
0827-BK2-02-149,Salto A,-1.513,318.38,-70.05,22.572,318.523,71.228,23.299,33.847,2.263,1.507,17.324,6.615,165.386,-54.34,23.299,33.847,2.263,1.507,17.324,6.615,165.386,-54.34,23.299,33.847,2.263,1.507,17.324,6.615,165.386,-54.34,23.299,33.847,2.263,1.507,17.324,6.615,165.386,-54.34
20190930-1616-FRANKFURT_1-01-10,Salto C,-16.154,352.35,29.493,29.403,388.828,42.665,28.055,37.997,2.42,-1.082,15.593,-0.387,22.266,23.065,28.055,37.997,2.42,-1.082,15.593,-0.387,22.266,23.065,28.055,37.997,2.42,-1.082,15.593,-0.387,22.266,23.065,28.055,37.997,2.42,-1.082,15.593,-0.387,22.266,23.065
20190930-1616-FRANKFURT_1-01-11,Salto C,-2.488,355.902,27.798,21.364,381.732,38.244,25.974,36.37,0.124,-0.059,14.907,-5.068,35.977,9.762,25.974,36.37,0.124,-0.059,14.907,-5.068,35.977,9.762,25.974,36.37,0.124,-0.059,14.907,-5.068,35.977,9.762,25.974,36.37,0.124,-0.059,14.907,-5.068,35.977,9.762
20190930-1616-FRANKFURT_1-01-12,Salto B,1.406,355.532,13.325,21.614,404.858,36.881,27.125,37.549,1.414,-0.378,16.389,-1.15,10.424,17.623,27.125,37.549,1.414,-0.378,16.389,-1.15,10.424,17.623,27.125,37.549,1.414,-0.378,16.389,-1.15,10.424,17.623,27.125,37.549,1.414,-0.378,16.389,-1.15,10.424,17.623
20190930-1616-FRANKFURT_1-01-13,Salto B,9.39,357.059,11.761,27.989,417.951,31.169,28.474,38.567,-0.588,-0.378,17.539,-1.553,-1.506,11.441,28.474,38.567,-0.588,-0.378,17.539,-1.553,-1.506,11.441,28.474,38.567,-0.588,-0.378,17.539,-1.553,-1.506,11.441,28.474,38.567,-0.588,-0.378,17.539,-1.553,-1.506,11.441
20190930-1616-FRANKFURT_1-01-14,Salto A,8.921,361.387,9.151,27.607,361.387,33.568,24.991,35.338,3.549,-1.116,16.147,5.309,189.034,20.768,24.991,35.338,3.549,-1.116,16.147,5.309,189.034,20.768,24.991,35.338,3.549,-1.116,16.147,5.309,189.034,20.768,24.991,35.338,3.549,-1.116,16.147,5.309,189.034,20.768
20190930-1616-FRANKFURT_1-01-15,Salto A,4.598,350.029,3.319,18.955,350.029,33.122,24.454,34.949,1.225,-0.62,16.25,-0.953,176.467,13.267,24.454,34.949,1.225,-0.62,16.25,-0.953,176.467,13.267,24.454,34.949,1.225,-0.62,16.25,-0.953,176.467,13.267,24.454,34.949,1.225,-0.62,16.25,-0.953,176.467,13.267
20190930-1616-FRANKFURT_1-01-26,Salto C,1.692,350.271,25.441,19.398,377.444,41.079,27.68,37.66,1.187,-0.385,15.687,-5.686,20.488,25.603,27.68,37.66,1.187,-0.385,15.687,-5.686,20.488,25.603,27.68,37.66,1.187,-0.385,15.687,-5.686,20.488,25.603,27.68,37.66,1.187,-0.385,15.687,-5.686,20.488,25.603
20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875,26.746,36.798,1.659,-0.312,16.614,-6.934,30.114,8.612,26.746,36.798,1.659,-0.312,16.614,-6.934,30.114,8.612,26.746,36.798,1.659,-0.312,16.614,-6.934,30.114,8.612,26.746,36.798,1.659,-0.312,16.614,-6.934,30.114,8.612
20190930-1616-FRANKFURT_1-01-28,Salto B,14.266,359.652,20.303,34.173,414.719,36.822,27.665,37.873,0.14,-0.143,17.436,-5.403,6.695,6.855,27.665,37.873,0.14,-0.143,17.436,-5.403,6.695,6.855,27.665,37.873,0.14,-0.143,17.436,-5.403,6.695,6.855,27.665,37.873,0.14,-0.143,17.436,-5.403,6.695,6.855
20190930-1616-FRANKFURT_1-01-29,Salto B,12.9,353.144,11.319,32.527,393.597,31.138,28.18,38.283,0.277,0.223,17.842,-5.525,15.597,8.811,28.18,38.283,0.277,0.223,17.842,-5.525,15.597,8.811,28.18,38.283,0.277,0.223,17.842,-5.525,15.597,8.811,28.18,38.283,0.277,0.223,17.842,-5.525,15.597,8.811
20190930-1616-FRANKFURT_1-01-30,Salto A,3.531,363.628,-4.706,29.591,363.628,33.455,24.626,34.847,2.306,-0.148,15.356,3.401,193.902,6.897,24.626,34.847,2.306,-0.148,15.356,3.401,193.902,6.897,24.626,34.847,2.306,-0.148,15.356,3.401,193.902,6.897,24.626,34.847,2.306,-0.148,15.356,3.401,193.902,6.897
20190930-1616-FRANKFURT_1-01-31,Salto A,15.913,331.17,4.29,27.631,331.172,43.675,25.089,35.39,0.23,0.41,16.33,4.752,178.595,7.091,25.089,35.39,0.23,0.41,16.33,4.752,178.595,7.091,25.089,35.39,0.23,0.41,16.33,4.752,178.595,7.091,25.089,35.39,0.23,0.41,16.33,4.752,178.595,7.091
20190930-1616-FRANKFURT_1-01-33,Salto A,-8.336,346.846,20.025,16.857,347.364,31.143,23.824,34.556,7.854,0.258,12.375,-9.618,112.496,26.005,23.824,34.556,7.854,0.258,12.375,-9.618,112.496,26.005,23.824,34.556,7.854,0.258,12.375,-9.618,112.496,26.005,23.824,34.556,7.854,0.258,12.375,-9.618,112.496,26.005
20190930-1616-FRANKFURT_1-01-41,Salto C,-1.787,349.285,11.539,27.472,384.316,48.484,27.052,36.844,1.996,-0.795,15.867,-2.296,28.691,10.481,27.052,36.844,1.996,-0.795,15.867,-2.296,28.691,10.481,27.052,36.844,1.996,-0.795,15.867,-2.296,28.691,10.481,27.052,36.844,1.996,-0.795,15.867,-2.296,28.691,10.481
20190930-1616-FRANKFURT_1-01-42,Barani C,-135.395,-106.665,190.95,139.515,267.728,193.958,29.632,39.203,-2.594,2.976,16.777,-61.061,-244.134,48.888,29.632,39.203,-2.594,2.976,16.777,-61.061,-244.134,48.888,29.632,39.203,-2.594,2.976,16.777,-61.061,-244.134,48.888,29.632,39.203,-2.594,2.976,16.777,-61.061,-244.134,48.888
20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297,32.329,41.076,-3.84,1.897,19.058,-29.213,-261.526,29.667,32.329,41.076,-3.84,1.897,19.058,-29.213,-261.526,29.667,32.329,41.076,-3.84,1.897,19.058,-29.213,-261.526,29.667,32.329,41.076,-3.84,1.897,19.058,-29.213,-261.526,29.667
20190930-1616-FRANKFURT_1-01-44,Salto C,-10.588,351.896,20.995,35.888,369.215,71.304,27.45,38.112,3.951,1.126,15.861,-3.793,42.931,29.115,27.45,38.112,3.951,1.126,15.861,-3.793,42.931,29.115,27.45,38.112,3.951,1.126,15.861,-3.793,42.931,29.115,27.45,38.112,3.951,1.126,15.861,-3.793,42.931,29.115
20190930-1616-FRANKFURT_1-01-49,Salto C,-1.522,346.765,16.704,28.746,380.261,53.424,28.287,38.124,-0.435,0.66,14.392,-11.839,37.497,10.09,28.287,38.124,-0.435,0.66,14.392,-11.839,37.497,10.09,28.287,38.124,-0.435,0.66,14.392,-11.839,37.497,10.09,28.287,38.124,-0.435,0.66,14.392,-11.839,37.497,10.09
